Frame,Time,X,Y
86,3.44,200.946825,145.751791
87,3.48,200.601627,145.830647
88,3.52,200.948764,145.746887
89,3.56,200.325669,145.903651
90,3.6,199.687744,146.109182
91,3.64,199.368847,146.185395
92,3.68,199.687132,146.106231
93,3.72,199.09878,146.241039
94,3.76,198.633,146.449216
95,3.8,198.378502,146.476989
96,3.84,198.632736,146.449946
97,3.88,198.068079,146.573151
98,3.92,197.67998,146.780586
99,3.96,197.620649,147.148487
100,4,197.620561,147.148553
101,4.04,197.620472,147.148619
102,4.08,197.471206,147.695656
103,4.12,197.274001,148.210215
104,4.16,197.457715,147.740517
105,4.2,197.15321,148.212239
106,4.24,196.894919,148.620814
107,4.28,196.91344,148.792867
108,4.32,196.893533,148.619292
109,4.36,196.915634,148.946995
110,4.4,197.019163,149.258084
111,4.44,197.117926,149.317812
112,4.48,197.018567,149.255988
113,4.52,197.225645,149.373506
114,4.56,197.297685,149.324827
115,4.6,197.302835,149.17729
116,4.64,197.289952,149.329508
117,4.68,197.295623,149.015279
118,4.72,197.372801,148.834273
119,4.76,197.345212,148.564863
120,4.8,197.377005,148.834109
121,4.84,197.466841,148.383945
122,4.88,197.651069,147.991155
123,4.92,197.702719,147.733705
124,4.96,197.652579,147.993298
125,5,197.714418,147.506138
126,5.04,197.662864,146.955817
127,5.08,197.541177,146.722938
128,5.12,197.664784,146.951353
129,5.16,197.488201,146.471088
130,5.2,197.171979,146.152946
131,5.24,197.034851,145.87257
132,5.28,197.174959,146.151306
133,5.32,196.87417,145.846194
134,5.36,196.763548,145.571696
135,5.4,196.806268,145.519798
136,5.44,196.763076,145.565056
137,5.48,197.006307,145.505642
138,5.52,197.501017,145.581942
139,5.56,197.743452,145.597739
140,5.6,197.501166,145.576983
141,5.64,197.938468,145.764621
142,5.68,198.193592,146.050191
143,5.72,198.348197,146.142541
144,5.76,198.193189,146.047852
145,5.8,198.497102,146.175281
146,5.84,198.772224,145.931282
147,5.88,198.869441,145.911958
148,5.92,198.773168,145.927018
149,5.96,199.00692,145.612107
150,6,198.995499,145.438128
151,6.04,198.889249,145.516242
152,6.08,198.995927,145.436426
153,6.12,198.886885,145.874318
154,6.16,198.697521,146.586414
155,6.2,198.591665,147.139392
156,6.24,198.690805,146.621537
157,6.28,198.501217,147.27244
158,6.32,198.096697,148.175739
159,6.36,197.95645,148.375681
160,6.4,198.093931,148.174519
161,6.44,197.783112,148.532207
162,6.48,197.491047,148.557008
163,6.52,197.29857,148.611248
164,6.56,197.493211,148.549453
165,6.6,197.165764,148.640617
166,6.64,196.852888,148.616628
167,6.68,196.77355,148.524898
168,6.72,196.853434,148.615272
169,6.76,196.669892,148.329278
170,6.8,196.576304,147.919835
171,6.84,196.54446,147.745561
172,6.88,196.57702,147.918887
173,6.92,196.522767,147.564971
174,6.96,196.489049,147.193512
175,7,196.45231,147.014268
176,7.04,196.489062,147.192394
177,7.08,196.450512,146.885107
178,7.12,196.397244,146.667292
179,7.16,196.401755,146.65172
180,7.2,196.397014,146.666181
181,7.24,196.42948,146.61888
182,7.28,196.564006,146.511754
183,7.32,196.621968,146.477346
184,7.36,196.563548,146.506612
185,7.4,196.761643,146.357217
186,7.44,197.046447,146.153232
187,7.48,197.295766,145.995211
188,7.52,197.050852,146.142974
189,7.56,197.332748,146.038826
190,7.6,197.721977,145.983717
191,7.64,197.833467,145.906945
192,7.68,197.727732,145.977047
193,7.72,198.630991,145.907769
194,7.76,201.190919,146.152821
195,7.8,203.068192,146.289362
196,7.84,201.17787,146.147632
197,7.88,204.111161,146.355442
198,7.92,205.954399,146.530281
199,7.96,207.055344,146.779706
200,8,207.055165,146.779447
201,8.04,207.054985,146.779188
202,8.08,207.164528,146.989729
203,8.12,207.068127,147.068507
204,8.16,207.16397,146.98542
205,8.2,207.09485,147.187833
206,8.24,206.959742,147.211418
207,8.28,206.938527,147.175505
208,8.32,206.95854,147.215625
209,8.36,206.93184,147.21726
210,8.4,207.033294,147.284763
211,8.44,207.062972,147.323741
212,8.48,207.032637,147.289301
213,8.52,207.126354,147.330033
214,8.56,207.208298,147.422243
215,8.6,207.296472,147.408141
216,8.64,207.20758,147.421414
217,8.68,207.385092,147.450867
218,8.72,207.481782,147.434952
219,8.76,207.546581,147.474114
220,8.8,207.481627,147.437587
221,8.84,207.605623,147.434289
222,8.88,207.698995,147.38057
223,8.92,207.723575,147.374989
224,8.96,207.698446,147.383085
225,9,207.759245,147.354087
226,9.04,207.853982,147.337203
227,9.08,207.875934,147.336231
228,9.12,207.853397,147.334511
229,9.16,207.916842,147.286126
230,9.2,207.957136,147.262731
231,9.24,207.978593,147.250952
232,9.28,207.956892,147.258613
233,9.32,207.970641,147.265987
234,9.36,207.922372,147.192201
235,9.4,207.854733,147.126456
236,9.44,207.921558,147.188946
237,9.48,207.75025,147.024125
238,9.52,207.575972,146.863425
239,9.56,207.523791,146.785342
240,9.6,207.576163,146.857007
241,9.64,207.47594,146.710074
242,9.68,207.383589,146.595369
243,9.72,207.355934,146.546489
244,9.76,207.383497,146.590562
245,9.8,207.337735,146.555856
246,9.84,207.28864,146.469261
247,9.88,207.225423,146.396241
248,9.92,207.287919,146.460402
249,9.96,207.126644,146.319918
250,10,206.92187,146.066142
251,10.04,206.772643,145.90894
252,10.08,206.922425,146.052151
253,10.12,206.594513,145.723926
254,10.16,206.216609,145.628826
255,10.2,206.041212,145.607934
256,10.24,206.216154,145.621285
257,10.28,205.818432,145.587693
258,10.32,205.340135,145.661723
259,10.36,205.11948,145.696578
260,10.4,205.34053,145.656744
261,10.44,204.861187,145.724539
262,10.48,204.332731,145.745328
263,10.52,204.032205,145.763078
264,10.56,204.332308,145.741981
265,10.6,203.79791,145.78607
266,10.64,203.242923,145.813901
267,10.68,203.033927,145.856934
268,10.72,203.242491,145.809238
269,10.76,202.858832,145.91478
270,10.8,202.592008,145.974087
271,10.84,202.512516,145.974688
272,10.88,202.591123,145.972431
273,10.92,202.470883,145.977083
274,10.96,202.405666,146.008332
275,11,202.396718,145.999874
276,11.04,202.405862,146.006339
277,11.08,202.385962,145.988208
278,11.12,202.366251,145.967183
279,11.16,202.372343,145.953082
280,11.2,202.365965,145.965815
281,11.24,202.351889,145.979698
282,11.28,202.348375,145.94945
283,11.32,202.353129,145.960893
284,11.36,202.348479,145.947118
285,11.4,202.350934,145.916926
286,11.44,202.371269,145.850495
287,11.48,202.357873,145.79812
288,11.52,202.371181,145.84935
289,11.56,202.382392,145.803209
290,11.6,202.337639,145.817174
291,11.64,202.357861,145.80289
292,11.68,202.337927,145.817696
293,11.72,202.372187,145.794042
294,11.76,202.36438,145.833092
295,11.8,202.374266,145.793475
296,11.84,202.36408,145.831699
297,11.88,202.367769,145.776726
298,11.92,202.374113,145.7925
299,11.96,202.370055,145.791973
300,12,202.370013,145.791957
301,12.04,202.369971,145.791941
302,12.08,202.306518,145.80053
303,12.12,202.296331,145.755924
304,12.16,202.306794,145.799378
305,12.2,202.272694,145.759176
306,12.24,202.223307,145.671226
307,12.28,202.217161,145.623691
308,12.32,202.223337,145.670213
309,12.36,202.221222,145.596205
310,12.4,202.220643,145.478582
311,12.44,202.213971,145.447306
312,12.48,202.220578,145.477369
313,12.52,202.240797,145.425489
314,12.56,202.240018,145.387582
315,12.6,202.263045,145.385723
316,12.64,202.239911,145.386239
317,12.68,202.267558,145.285426
318,12.72,202.316254,145.192784
319,12.76,202.370896,145.113808
320,12.8,202.316066,145.188796
321,12.84,202.401594,145.032189
322,12.88,202.579581,144.873763
323,12.92,202.657185,144.734937
324,12.96,202.579118,144.868833
325,13,202.741769,144.645575
326,13.04,202.914263,144.43084
327,13.08,202.973285,144.28129
328,13.12,202.914674,144.42651
329,13.16,203.024241,144.169563
330,13.2,203.030669,143.969135
331,13.24,202.989511,143.845497
332,13.28,203.030969,143.967568
333,13.32,202.984472,143.674513
334,13.36,202.928636,143.427644
335,13.4,202.874989,143.327018
336,13.44,202.928181,143.423341
337,13.48,202.87398,143.217784
338,13.52,202.953475,143.016524
339,13.56,203.004038,142.923635
340,13.6,202.953011,143.007125
341,13.64,202.984064,142.867106
342,13.68,202.825394,142.686926
343,13.72,202.708165,142.556266
344,13.76,202.826756,142.682294
345,13.8,202.574138,142.421804
346,13.84,202.36941,142.222488
347,13.88,202.320039,142.145669
348,13.92,202.370378,142.214233
349,13.96,202.316338,142.104946
350,14,202.505475,142.052544
351,14.04,202.613419,142.031433
352,14.08,202.507011,142.047416
353,14.12,202.767783,141.996248
354,14.16,203.160313,141.943479
355,14.2,203.435857,141.958623
356,14.24,203.160189,141.940615
357,14.28,203.741152,142.03135
358,14.32,204.399837,142.256802
359,14.36,204.748344,142.347713
360,14.4,204.401545,142.254567
361,14.44,205.078165,142.507608
362,14.48,205.547206,142.68814
363,14.52,205.772493,142.86283
364,14.56,205.549006,142.684593
365,14.6,206.008706,142.974548
366,14.64,206.346188,143.040675
367,14.68,206.466115,143.037402
368,14.72,206.34701,143.039388
369,14.76,206.573987,143.089395
370,14.8,206.757035,143.089401
371,14.84,206.796128,143.100158
372,14.88,206.756856,143.087988
373,14.92,206.812268,143.087098
374,14.96,206.858707,143.129445
375,15,206.871545,143.124824
376,15.04,206.859249,143.125038
377,15.08,206.914443,143.128331
378,15.12,206.904384,143.156734
379,15.16,206.864131,143.178817
380,15.2,206.905013,143.154343
381,15.24,206.834882,143.279298
382,15.28,206.822719,143.373526
383,15.32,206.832733,143.418977
384,15.36,206.822398,143.371531
385,15.4,206.823913,143.479949
386,15.44,206.848347,143.534576
387,15.48,206.830146,143.536868
388,15.52,206.848374,143.532699
389,15.56,206.77471,143.539457
390,15.6,206.629297,143.591559
391,15.64,206.576362,143.638356
392,15.68,206.629247,143.590851
393,15.72,206.537405,143.701035
394,15.76,206.414364,143.787857
395,15.8,206.379698,143.843022
396,15.84,206.414668,143.784327
397,15.88,206.314535,143.843653
398,15.92,206.239074,143.929861
399,15.96,206.196592,143.981205
400,16,206.196563,143.981103
401,16.04,206.196534,143.981
402,16.08,206.206217,143.992039
403,16.12,206.244326,144.015963
404,16.16,206.206359,143.987174
405,16.2,206.300067,144.038822
406,16.24,206.408105,144.176363
407,16.28,206.380275,144.134577
408,16.32,206.40764,144.173747
409,16.36,206.380298,144.101293
410,16.4,206.431087,143.993657
411,16.44,206.489671,143.981813
412,16.48,206.431408,143.991905
413,16.52,206.507797,143.932461
414,16.56,206.713031,143.999738
415,16.6,206.933779,144.035058
416,16.64,206.714762,144.000006
417,16.68,207.166892,144.021273
418,16.72,207.72569,144.148102
419,16.76,207.97314,144.129683
420,16.8,207.734973,144.148536
421,16.84,208.206837,144.190313
422,16.88,208.496821,144.113984
423,16.92,208.571085,144.126307
424,16.96,208.498123,144.110909
425,17,208.66998,144.138175
426,17.04,208.8672,144.078041
427,17.08,208.957254,144.049709
428,17.12,208.869129,144.075725
429,17.16,209.036114,143.965691
430,17.2,209.001063,144.005892
431,17.24,209.039138,143.886107
432,17.28,209.001402,144.001341
433,17.32,209.12661,143.812898
434,17.36,209.2945,143.736617
435,17.4,209.366018,143.740251
436,17.44,209.295288,143.733477
437,17.48,209.444368,143.72977
438,17.52,209.600044,143.771935
439,17.56,209.663153,143.780847
440,17.6,209.600693,143.769237
441,17.64,209.727507,143.784183
442,17.68,209.828496,143.748596
443,17.72,209.878996,143.757856
444,17.76,209.828567,143.745464
445,17.8,209.92045,143.778385
446,17.84,210.005225,143.780613
447,17.88,210.011956,143.799588
448,17.92,210.005569,143.777907
449,17.96,210.049816,143.784432
450,18,210.099175,143.811316
451,18.04,210.126779,143.799939
452,18.08,210.099215,143.808431
453,18.12,210.131677,143.80415
454,18.16,210.15622,143.822884
455,18.2,210.159724,143.8072
456,18.24,210.156449,143.821119
457,18.28,210.163872,143.828386
458,18.32,210.135813,143.842774
459,18.36,210.106421,143.837467
460,18.4,210.13571,143.840088
461,18.44,210.051244,143.861652
462,18.48,209.820552,143.86887
463,18.52,209.621253,143.845886
464,18.56,209.824766,143.86535
465,18.6,209.428208,143.819838
466,18.64,208.912721,143.793805
467,18.68,208.582392,143.793021
468,18.72,208.926423,143.790246
469,18.76,208.324514,143.782258
470,18.8,207.67748,143.787412
471,18.84,207.327764,143.807816
472,18.88,207.681653,143.786427
473,18.92,207.072756,143.851496
474,18.96,206.554989,143.91675
475,19,206.333874,143.952169
476,19.04,206.554654,143.914653
477,19.08,206.166971,143.99847
478,19.12,205.835549,144.164433
479,19.16,205.692954,144.262322
480,19.2,205.835238,144.159645
481,19.24,205.577846,144.318538
482,19.28,205.333798,144.436557
483,19.32,205.238315,144.500327
484,19.36,205.333477,144.433389
485,19.4,205.140765,144.509828
486,19.44,204.992838,144.558647
487,19.48,204.960248,144.52745
488,19.52,204.993652,144.556903
489,19.56,204.931326,144.534279
490,19.6,204.961244,144.586093
491,19.64,205.017181,144.617303
492,19.68,204.961897,144.58373
493,19.72,205.048026,144.724349
494,19.76,205.064173,144.864276
495,19.8,205.061835,144.877691
496,19.84,205.064056,144.862068
497,19.88,205.050993,144.908582
498,19.92,205.100292,144.882491
499,19.96,205.121856,144.807091
500,20,205.121876,144.806923
501,20.04,205.121896,144.806755
502,20.08,205.077402,144.650786
503,20.12,205.050953,144.561526
504,20.16,205.077483,144.648971
505,20.2,204.995614,144.494674
506,20.24,204.906461,144.354736
507,20.28,204.862378,144.340483
508,20.32,204.907091,144.352524
509,20.36,204.819601,144.296009
510,20.4,204.71086,144.146898
511,20.44,204.671226,144.092702
512,20.48,204.710779,144.142902
513,20.52,204.648439,144.01083
514,20.56,204.603324,143.760437
515,20.6,204.613846,143.643402
516,20.64,204.603379,143.757084
517,20.68,204.594454,143.440056
518,20.72,204.519787,142.992506
519,20.76,204.493453,142.806631
520,20.8,204.52104,142.984199
521,20.84,204.471256,142.70103
522,20.88,204.551833,142.801462
523,20.92,204.653833,142.988047
524,20.96,204.552918,142.800115
525,21,204.733308,143.203591
526,21.04,204.999177,143.432851
527,21.08,205.178309,143.433254
528,21.12,204.997172,143.430756
529,21.16,205.35481,143.315394
530,21.2,205.738065,142.973252
531,21.24,205.910248,142.712365
532,21.28,205.735348,142.97299
533,21.32,206.061297,142.508379
534,21.36,206.238404,142.262644
535,21.4,206.265421,142.237305
536,21.44,206.238019,142.261003
537,21.48,206.279129,142.25012
538,21.52,206.311388,142.380247
539,21.56,206.325197,142.353231
540,21.6,206.311283,142.377097
541,21.64,206.321136,142.174853
542,21.68,206.370458,141.839788
543,21.72,206.389029,141.781167
544,21.76,206.370429,141.836045
545,21.8,206.447023,141.757958
546,21.84,206.563131,141.860607
547,21.88,206.638295,141.946141
548,21.92,206.563263,141.856795
549,21.96,206.670665,142.105294
550,22,206.674339,142.468757
551,22.04,206.672668,142.623944
552,22.08,206.673927,142.467208
553,22.12,206.668581,142.859017
554,22.16,206.674497,143.200275
555,22.2,206.656516,143.306759
556,22.24,206.67589,143.196567
557,22.28,206.624097,143.347159
558,22.32,206.582971,143.303413
559,22.36,206.595281,143.258332
560,22.4,206.582177,143.300669
561,22.44,206.630959,143.140651
562,22.48,206.776791,142.859236
563,22.52,206.860096,142.6746
564,22.56,206.777003,142.855394
565,22.6,206.934998,142.473633
566,22.64,206.997018,142.122101
567,22.68,207.031075,142.024301
568,22.72,206.998214,142.12021
569,22.76,207.063776,141.954967
570,22.8,207.185085,141.870511
571,22.84,207.268376,141.88177
572,22.88,207.185736,141.868632
573,22.92,207.344513,141.900063
574,22.96,207.547498,141.947804
575,23,207.684848,142.021507
576,23.04,207.548117,141.946971
577,23.08,207.838468,142.060702
578,23.12,208.214186,142.227107
579,23.16,208.415602,142.344031
580,23.2,208.217152,142.224016
581,23.24,208.637205,142.423865
582,23.28,209.068159,142.670902
583,23.32,209.292277,142.747703
584,23.36,209.072001,142.672499
585,23.4,209.484684,142.849168
586,23.44,209.879106,142.994435
587,23.48,210.075716,143.056367
588,23.52,209.882794,142.991977
589,23.56,210.276603,143.129969
590,23.6,210.57242,143.205732
591,23.64,210.706381,143.216186
592,23.68,210.573117,143.204679
593,23.72,210.80196,143.221788
594,23.76,210.984248,143.19203
595,23.8,211.07382,143.165678
596,23.84,210.98461,143.191036
597,23.88,211.155316,143.154302
598,23.92,211.351305,143.144667
599,23.96,211.548779,143.159797
600,24,211.548727,143.159765
601,24.04,211.548675,143.159733
602,24.08,211.640122,143.017023
603,24.12,211.683691,142.877909
604,24.16,211.640573,143.013952
605,24.2,211.695951,142.752797
606,24.24,211.775996,142.685584
607,24.28,211.822228,142.745353
608,24.32,211.776411,142.681466
609,24.36,211.854965,142.870831
610,24.4,211.820155,143.108859
611,24.44,211.779208,143.189162
612,24.48,211.82164,143.106859
613,24.52,211.743431,143.247796
614,24.56,211.703548,143.315979
615,24.6,211.705654,143.304341
616,24.64,211.704022,143.314014
617,24.68,211.72507,143.317474
618,24.72,211.788247,143.353628
619,24.76,211.835072,143.36275
620,24.8,211.788531,143.350174
621,24.84,211.892273,143.492372
622,24.88,211.995052,143.738911
623,24.92,212.08164,143.863863
624,24.96,211.995878,143.741798
625,25,212.176086,144.032893
626,25.04,212.389385,144.369595
627,25.08,212.496873,144.529482
628,25.12,212.389186,144.368805
629,25.16,212.547377,144.71887
630,25.2,212.586516,144.984604
631,25.24,212.499589,145.090901
632,25.28,212.586703,144.982837
633,25.32,212.343135,145.219338
634,25.36,211.85036,145.331157
635,25.4,211.510547,145.363602
636,25.44,211.863119,145.324129
637,25.48,211.308379,145.320676
638,25.52,210.669387,145.247633
639,25.56,210.323225,145.102429
640,25.6,210.674982,145.249738
641,25.64,210.044575,144.970603
642,25.68,209.442892,144.672741
643,25.72,209.114473,144.501145
644,25.76,209.443129,144.669592
645,25.8,208.8345,144.274025
646,25.84,208.264361,143.860982
647,25.88,207.964286,143.582664
648,25.92,208.266578,143.858643
649,25.96,207.701402,143.361719
650,26,207.221257,142.780665
651,26.04,207.031398,142.590056
652,26.08,207.221888,142.777229
653,26.12,206.928274,142.389601
654,26.16,206.80127,142.219623
655,26.2,206.740941,142.197945
656,26.24,206.800849,142.216745
657,26.28,206.679303,142.196143
658,26.32,206.507918,142.197896
659,26.36,206.418201,142.14295
660,26.4,206.506705,142.194619
661,26.44,206.343174,142.087314
662,26.48,206.180066,141.838675
663,26.52,206.131871,141.75528
664,26.56,206.180036,141.833255
665,26.6,206.113201,141.634314
666,26.64,206.136909,141.444947
667,26.68,206.154636,141.402031
668,26.72,206.136181,141.442499
669,26.76,206.238212,141.354506
670,26.8,206.342603,141.287132
671,26.84,206.415653,141.324971
672,26.88,206.342437,141.2836
673,26.92,206.485709,141.391154
674,26.96,206.636635,141.504262
675,27,206.706195,141.545541
676,27.04,206.635488,141.500812
677,27.08,206.777761,141.541577
678,27.12,206.952243,141.504065
679,27.16,207.037886,141.400836
680,27.2,206.950606,141.502373
681,27.24,207.128598,141.341462
682,27.28,207.289409,141.131228
683,27.32,207.368964,141.048447
684,27.36,207.288295,141.127723
685,27.4,207.446139,140.938335
686,27.44,207.637992,140.636313
687,27.48,207.72201,140.506582
688,27.52,207.636916,140.634003
689,27.56,207.82356,140.400632
690,27.6,208.065735,140.124748
691,27.64,208.186042,139.974588
692,27.68,208.064449,140.120727
693,27.72,208.391294,139.814248
694,27.76,208.767609,139.822511
695,27.8,208.924562,139.91943
696,27.84,208.766992,139.815299
697,27.88,208.988536,139.932191
698,27.92,208.976927,139.910679
699,27.96,208.77012,139.71442
700,28,208.770038,139.714226
701,28.04,208.769957,139.714033
702,28.08,208.458098,139.419104
703,28.12,208.250007,139.308617
704,28.16,208.456577,139.414235
705,28.2,208.033232,139.131693
706,28.24,207.64882,138.847151
707,28.28,207.564026,138.708718
708,28.32,207.647855,138.846006
709,28.36,207.562204,138.621
710,28.4,207.867915,138.44745
711,28.44,208.119206,138.461766
712,28.48,207.866923,138.445387
713,28.52,208.408162,138.46303
714,28.56,209.019206,138.716355
715,28.6,209.302254,138.830359
716,28.64,209.017919,138.714046
717,28.68,209.5089,139.009293
718,28.72,209.868747,139.297083
719,28.76,209.958186,139.549158
720,28.8,209.869391,139.296436
721,28.84,210.0459,139.707035
722,28.88,210.052084,140.16329
723,28.92,209.985919,140.300456
724,28.96,210.054053,140.163666
725,29,209.873833,140.35309
726,29.04,209.531492,140.156484
727,29.08,209.421871,139.969413
728,29.12,209.530542,140.157477
729,29.16,209.355483,139.799592
730,29.2,209.247239,139.313317
731,29.24,209.277003,139.087072
732,29.28,209.248215,139.307783
733,29.32,209.337007,138.837634
734,29.36,209.615484,138.526082
735,29.4,209.790192,138.433608
736,29.44,209.624178,138.523337
737,29.48,209.968626,138.42794
738,29.52,210.332796,138.343281
739,29.56,210.487831,138.326074
740,29.6,210.332555,138.341014
741,29.64,210.586871,138.270587
742,29.68,210.622311,138.273529
743,29.72,210.606747,138.299221
744,29.76,210.621708,138.270277
745,29.8,210.556944,138.35635
746,29.84,210.394251,138.677095
747,29.88,210.279864,138.856212
748,29.92,210.393522,138.675992
749,29.96,210.180472,139.060137
750,30,209.862242,139.476454
751,30.04,209.645746,139.685108
752,30.08,209.860396,139.474921
753,30.12,209.430972,139.893672
754,30.16,208.905315,140.047458
755,30.2,208.618206,140.012302
756,30.24,208.904284,140.043425
757,30.28,208.348189,139.958263
758,30.32,207.802342,139.834852
759,30.36,207.517365,139.799349
760,30.4,207.799654,139.835549
761,30.44,207.203725,139.771447
762,30.48,206.5621,139.862867
763,30.52,206.263903,140.014539
764,30.56,206.560189,139.862137
765,30.6,206.033691,140.23856
766,30.64,205.621885,140.70432
767,30.68,205.331358,140.703336
768,30.72,205.61531,140.675364
769,30.76,205.180444,141.152791
770,30.8,204.820751,141.41723
771,30.84,204.600762,141.228816
772,30.88,204.808801,141.387414
773,30.92,204.448678,141.366067
774,30.96,204.199132,141.159192
775,31,204.064508,141.123816
776,31.04,204.198481,141.153749
777,31.08,203.956068,141.123368
778,31.12,203.779024,141.184751
779,31.16,203.687344,141.246382
780,31.2,203.779405,141.181264
781,31.24,203.608922,141.427579
782,31.28,203.434042,141.895302
783,31.32,203.348737,142.299799
784,31.36,203.437898,141.889334
785,31.4,203.32891,142.555799
786,31.44,203.471453,142.501826
787,31.48,203.479759,142.72682
788,31.52,203.452395,142.530656
789,31.56,203.568463,142.358039
790,31.6,203.808253,142.283554
791,31.64,203.939085,142.181661
792,31.68,203.808355,142.283569
793,31.72,204.107181,142.024069
794,31.76,204.401426,141.78973
795,31.8,204.539882,141.680415
796,31.84,204.401955,141.788174
797,31.88,204.668392,141.54896
798,31.92,204.965591,141.284923
799,31.96,205.282808,141.030474
800,32,205.28274,141.030351
801,32.04,205.282671,141.030228
802,32.08,205.709447,140.775084
803,32.12,205.925846,140.67761
804,32.16,205.707638,140.773526
805,32.2,206.147698,140.599228
806,32.24,206.535763,140.467987
807,32.28,206.680491,140.430258
808,32.32,206.535466,140.464169
809,32.36,206.816418,140.344359
810,32.4,207.043857,140.201079
811,32.44,207.149749,140.130476
812,32.48,207.043628,140.197983
813,32.52,207.273448,140.057308
814,32.56,207.568899,139.90002
815,32.6,207.704559,139.849966
816,32.64,207.567879,139.897314
817,32.68,207.858747,139.741223
818,32.72,208.115777,139.633137
819,32.76,208.242129,139.648664
820,32.8,208.116079,139.629067
821,32.84,208.38715,139.742531
822,32.88,208.585903,140.012002
823,32.92,208.612728,140.176169
824,32.96,208.585169,140.012148
825,33,208.614158,140.317104
826,33.04,208.557105,140.52356
827,33.08,208.522916,140.554024
828,33.12,208.556137,140.519327
829,33.16,208.482553,140.565466
830,33.2,208.453368,140.477579
831,33.24,208.469788,140.427407
832,33.28,208.452635,140.4745
833,33.32,208.480727,140.350354
834,33.36,208.578109,140.193266
835,33.4,208.627344,140.106859
836,33.44,208.577236,140.18914
837,33.48,208.676295,139.979951
838,33.52,208.816154,139.672007
839,33.56,208.904702,139.512813
840,33.6,208.816078,139.669103
841,33.64,209.024774,139.447688
842,33.68,209.194662,139.481335
843,33.72,209.260307,139.523824
844,33.76,209.194425,139.47816
845,33.8,209.317213,139.521409
846,33.84,209.343455,139.455186
847,33.88,209.300305,139.356801
848,33.92,209.343419,139.451074
849,33.96,209.248775,139.249765
850,34,209.045277,139.01544
851,34.04,208.935324,138.842115
852,34.08,209.044533,139.013372
853,34.12,208.807052,138.615953
854,34.16,208.62558,138.121075
855,34.2,208.561919,137.877005
856,34.24,208.626688,138.119881
857,34.28,208.555575,137.608148
858,34.32,208.648632,137.320057
859,34.36,208.683716,137.255995
860,34.4,208.648776,137.318035
861,34.44,208.757143,137.172182
862,34.48,208.846226,136.960598
863,34.52,208.875385,136.899018
864,34.56,208.846328,136.958235
865,34.6,208.935274,136.853858
866,34.64,209.069409,136.690268
867,34.68,209.169394,136.660021
868,34.72,209.0683,136.686779
869,34.76,209.252858,136.644833
870,34.8,209.435221,136.577159
871,34.84,209.57146,136.560682
872,34.88,209.435137,136.571523
873,34.92,209.751513,136.590964
874,34.96,210.204583,136.648559
875,35,210.453571,136.571003
876,35.04,210.201954,136.647239
877,35.08,210.442575,137.022034
