Frame,Time,X,Y
240,9.6,156.573846,133.450137
241,9.64,156.57418,133.603824
242,9.68,156.670675,133.783261
243,9.72,156.703091,133.85818
244,9.76,156.670729,133.781044
245,9.8,156.743774,133.898476
246,9.84,156.747177,133.91217
247,9.88,156.700895,133.90638
248,9.92,156.747437,133.910435
249,9.96,156.681422,133.874361
250,10,156.736757,133.833104
251,10.04,156.784484,133.829826
252,10.08,156.735553,133.831729
253,10.12,156.806765,133.868665
254,10.16,156.744837,133.940064
255,10.2,156.694094,133.97018
256,10.24,156.744175,133.938456
257,10.28,156.657098,133.977688
258,10.32,156.483809,134.038836
259,10.36,156.409018,134.052784
260,10.4,156.48306,134.03515
261,10.44,156.288506,134.082011
262,10.48,155.973555,134.163329
263,10.52,155.827283,134.204109
264,10.56,155.971742,134.162804
265,10.6,155.58053,134.219081
266,10.64,154.961658,134.337381
267,10.68,154.569037,134.358537
268,10.72,154.951941,134.341257
269,10.76,154.147494,134.43283
270,10.8,153.243255,134.601786
271,10.84,152.83979,134.775697
272,10.88,153.240748,134.603142
273,10.92,152.419847,134.880071
274,10.96,151.619206,135.013589
275,11,151.310447,135.065692
276,11.04,151.618497,135.012721
277,11.08,150.977693,135.106571
278,11.12,150.476274,135.115232
279,11.16,150.273321,135.119282
280,11.2,150.476053,135.114839
281,11.24,150.127839,135.095264
282,11.28,149.897279,135.122366
283,11.32,149.826023,135.101436
284,11.36,149.89718,135.119779
285,11.4,149.825884,135.006311
286,11.44,149.887275,134.936159
287,11.48,149.969604,134.89325
288,11.52,149.887405,134.93393
289,11.56,150.088705,134.810822
290,11.6,150.473046,134.671529
291,11.64,150.661015,134.623244
292,11.68,150.47209,134.672967
293,11.72,150.806127,134.67429
294,11.76,150.907867,134.744417
295,11.8,150.919546,134.701499
296,11.84,150.90858,134.742554
297,11.88,150.932971,134.615776
298,11.92,150.905819,134.609126
299,11.96,150.783457,134.70944
300,12,150.78347,134.709381
301,12.04,150.783482,134.709322
302,12.08,150.597965,134.762124
303,12.12,150.557524,134.75618
304,12.16,150.597001,134.76013
305,12.2,150.53687,134.741354
306,12.24,150.751513,134.623507
307,12.28,150.983694,134.556163
308,12.32,150.751045,134.620774
309,12.36,151.308326,134.468165
310,12.4,151.857553,134.350972
311,12.44,152.026801,134.3166
312,12.48,151.856733,134.35038
313,12.52,152.133459,134.229687
314,12.56,152.1284,134.124492
315,12.6,152.066175,134.093594
316,12.64,152.127405,134.123841
317,12.68,152.056544,134.045879
318,12.72,152.080671,134.024541
319,12.76,152.143132,134.012341
320,12.8,152.080313,134.022905
321,12.84,152.214589,133.980768
322,12.88,152.419198,133.845251
323,12.92,152.522822,133.740134
324,12.96,152.417994,133.844468
325,13,152.616136,133.640465
326,13.04,152.768593,133.429392
327,13.08,152.814971,133.288811
328,13.12,152.768721,133.428555
329,13.16,152.830315,133.205725
330,13.2,152.834485,133.034742
331,13.24,152.824808,132.965755
332,13.28,152.83443,133.033896
333,13.32,152.830146,132.880243
334,13.36,152.824043,132.754328
335,13.4,152.825428,132.726636
336,13.44,152.82379,132.75476
337,13.48,152.823288,132.694453
338,13.52,152.852849,132.674854
339,13.56,152.860309,132.716499
340,13.6,152.851968,132.675818
341,13.64,152.872324,132.763502
342,13.68,152.929318,132.789735
343,13.72,152.993146,132.878069
344,13.76,152.928858,132.789753
345,13.8,153.076781,132.929477
346,13.84,153.464799,133.312349
347,13.88,153.768992,133.601888
348,13.92,153.46238,133.307934
349,13.96,154.102767,133.927171
350,14,154.486648,134.395592
351,14.04,154.602925,134.518351
352,14.08,154.486474,134.393158
353,14.12,154.718661,134.585992
354,14.16,154.776335,134.603736
355,14.2,154.801832,134.610572
356,14.24,154.776487,134.601675
357,14.28,154.844509,134.622517
358,14.32,154.869902,134.593032
359,14.36,154.879691,134.582828
360,14.4,154.87019,134.591302
361,14.44,154.891946,134.512609
362,14.48,154.87163,134.322054
363,14.52,154.841629,134.201423
364,14.56,154.871804,134.321802
365,14.6,154.85306,134.079612
366,14.64,154.799091,133.819397
367,14.68,154.759792,133.739195
368,14.72,154.799622,133.818544
369,14.76,154.729957,133.653861
370,14.8,154.690655,133.480288
371,14.84,154.687265,133.392973
372,14.88,154.690596,133.480895
373,14.92,154.67416,133.363541
374,14.96,154.704102,133.286068
375,15,154.742616,133.300634
376,15.04,154.704837,133.2839
377,15.08,154.795519,133.315498
378,15.12,154.920691,133.462315
379,15.16,154.947992,133.560392
380,15.2,154.921344,133.460563
381,15.24,154.945188,133.575755
382,15.28,154.888905,133.586639
383,15.32,154.845473,133.577031
384,15.36,154.889202,133.585986
385,15.4,154.786328,133.561519
386,15.44,154.591406,133.575516
387,15.48,154.480922,133.609792
388,15.52,154.590488,133.573813
389,15.56,154.407096,133.63963
390,15.6,154.240268,133.736711
391,15.64,154.212566,133.785994
392,15.68,154.240397,133.734945
393,15.72,154.194262,133.821932
394,15.76,154.254338,133.818802
395,15.8,154.303397,133.740829
396,15.84,154.253677,133.819226
397,15.88,154.375755,133.722284
398,15.92,154.561874,133.58715
399,15.96,155.037756,133.441137
400,16,155.037815,133.441117
401,16.04,155.037875,133.441096
402,16.08,155.763291,133.361368
403,16.12,156.125521,133.321673
404,16.16,155.762644,133.360285
405,16.2,156.459616,133.249992
406,16.24,157.021112,133.063669
407,16.28,157.22695,133.008704
408,16.32,157.020384,133.063748
409,16.36,157.389822,132.892988
410,16.4,157.662949,132.754743
411,16.44,157.745174,132.744345
412,16.48,157.663038,132.755075
413,16.52,157.80371,132.721632
414,16.56,157.835119,132.54833
415,16.6,157.824676,132.429787
416,16.64,157.834785,132.549585
417,16.68,157.81401,132.323885
418,16.72,157.772907,132.201109
419,16.76,157.763203,132.212755
420,16.8,157.772334,132.202312
421,16.84,157.7475,132.243216
422,16.88,157.660226,132.297118
423,16.92,157.555164,132.352901
424,16.96,157.659268,132.295491
425,17,157.447104,132.361648
426,17.04,157.219277,132.443761
427,17.08,157.114697,132.484954
428,17.12,157.217725,132.442291
429,17.16,157.010284,132.509753
430,17.2,156.84835,132.551706
431,17.24,156.811648,132.563127
432,17.28,156.847953,132.550802
433,17.32,156.77556,132.584951
434,17.36,156.784582,132.571025
435,17.4,156.811764,132.592096
436,17.44,156.783946,132.569678
437,17.48,156.883226,132.594356
438,17.52,157.000354,132.613079
439,17.56,157.037054,132.617182
440,17.6,157.000146,132.61329
441,17.64,157.015517,132.495723
442,17.68,156.812869,132.272441
443,17.72,156.643819,132.194967
444,17.76,156.812773,132.271555
445,17.8,156.466774,132.133866
446,17.84,156.09669,131.998765
447,17.88,155.880592,131.90783
448,17.92,156.095979,131.996932
449,17.96,155.550593,131.744343
450,18,154.794902,131.115388
451,18.04,154.362281,130.846814
452,18.08,154.789697,131.11697
453,18.12,154.006289,130.587026
454,18.16,153.478483,130.260416
455,18.2,153.295198,130.099853
456,18.24,153.477068,130.260019
457,18.28,153.156265,129.878582
458,18.32,153.010236,129.408091
459,18.36,152.991677,129.113409
460,18.4,153.009541,129.406134
461,18.44,152.99124,128.803798
462,18.48,153.105307,128.194758
463,18.52,153.212569,127.93666
464,18.56,153.104739,128.192257
465,18.6,153.395148,127.654468
466,18.64,153.727701,127.283565
467,18.68,153.891733,127.116485
468,18.72,153.728853,127.283298
469,18.76,154.128891,126.924055
470,18.8,154.723577,126.809715
471,18.84,155.020092,126.816568
472,18.88,154.722005,126.810962
473,18.92,155.229436,126.885965
474,18.96,155.361561,126.931811
475,19,155.380943,126.890428
476,19.04,155.362026,126.931237
477,19.08,155.362361,126.861793
478,19.12,155.16376,126.92952
479,19.16,155.002126,127.000732
480,19.2,155.161909,126.930998
481,19.24,154.851735,126.982407
482,19.28,154.48867,126.960149
483,19.32,154.329425,127.002632
484,19.36,154.487664,126.960285
485,19.4,154.181289,127.03076
486,19.44,154.123034,127.091591
487,19.48,154.211243,127.074634
488,19.52,154.123331,127.091622
489,19.56,154.345299,127.109988
490,19.6,154.802296,127.100704
491,19.64,154.9564,127.147446
492,19.68,154.801292,127.099044
493,19.72,155.178256,127.126051
494,19.76,155.428437,127.170924
495,19.8,155.511514,127.20833
496,19.84,155.42814,127.170171
497,19.88,155.5767,127.208963
498,19.92,155.532819,127.278898
499,19.96,155.282008,127.220562
500,20,155.281998,127.220618
501,20.04,155.281988,127.220673
502,20.08,154.863288,127.119265
503,20.12,154.667043,127.011841
504,20.16,154.861039,127.121642
505,20.2,154.503927,126.983031
506,20.24,154.374279,127.179
507,20.28,154.327378,127.268348
508,20.32,154.372902,127.180032
509,20.36,154.191403,127.382865
510,20.4,153.777175,127.448046
511,20.44,153.51908,127.42485
512,20.48,153.774719,127.451755
513,20.52,153.2463,127.399638
514,20.56,152.758804,127.397737
515,20.6,152.587309,127.407833
516,20.64,152.757894,127.398632
517,20.68,152.498769,127.453487
518,20.72,152.73113,127.54813
519,20.76,153.021882,127.627372
520,20.8,152.729011,127.549116
521,20.84,153.399678,127.681586
522,20.88,154.273565,127.826865
523,20.92,154.593962,127.957439
524,20.96,154.270173,127.827732
525,21,154.819265,128.035217
526,21.04,154.875737,128.196229
527,21.08,154.812173,128.235715
528,21.12,154.875104,128.197622
529,21.16,154.770329,128.32632
530,21.2,154.701497,128.548449
531,21.24,154.745132,128.789841
532,21.28,154.698659,128.547329
533,21.32,154.858793,129.021081
534,21.36,155.288963,129.712015
535,21.4,155.592915,129.975939
536,21.44,155.283519,129.708998
537,21.48,155.891285,130.257431
538,21.52,156.475142,130.645234
539,21.56,156.733906,130.736692
540,21.6,156.473951,130.646152
541,21.64,156.939385,130.807781
542,21.68,157.184777,130.919533
543,21.72,157.284261,130.997308
544,21.76,157.183483,130.92194
545,21.8,157.322083,131.010324
546,21.84,157.392203,131.046456
547,21.88,157.430096,131.124699
548,21.92,157.391259,131.047117
549,21.96,157.478851,131.14693
550,22,157.635988,131.40272
551,22.04,157.703112,131.543187
552,22.08,157.635311,131.402232
553,22.12,157.744632,131.618137
554,22.16,157.628484,131.64152
555,22.2,157.518618,131.625682
556,22.24,157.628288,131.642384
557,22.28,157.463678,131.594728
558,22.32,157.207919,131.500881
559,22.36,157.074251,131.429118
560,22.4,157.206739,131.503382
561,22.44,156.931151,131.337411
562,22.48,156.595813,131.136517
563,22.52,156.484498,131.053495
564,22.56,156.596683,131.137416
565,22.6,156.413385,131.037272
566,22.64,156.426918,130.966901
567,22.68,156.504743,130.937836
568,22.72,156.425828,130.96766
569,22.76,156.607291,130.970413
570,22.8,156.882399,130.974031
571,22.84,157.009448,131.003874
572,22.88,156.882374,130.975467
573,22.92,157.138854,131.037816
574,22.96,157.388932,131.036531
575,23,157.531277,131.047181
576,23.04,157.388534,131.038875
577,23.08,157.658911,131.030361
578,23.12,157.837899,130.956845
579,23.16,157.884623,130.970355
580,23.2,157.837179,130.958098
581,23.24,157.936296,130.956165
582,23.28,157.946403,131.009608
583,23.32,157.918495,131.107421
584,23.36,157.946071,131.010298
585,23.4,157.891164,131.11041
586,23.44,157.847929,131.260715
587,23.48,157.849723,131.316637
588,23.52,157.847675,131.260914
589,23.56,157.856527,131.32091
590,23.6,157.808361,131.328383
591,23.64,157.773444,131.346357
592,23.68,157.808217,131.327204
593,23.72,157.71742,131.325889
594,23.76,157.618723,131.355349
595,23.8,157.546437,131.383815
596,23.84,157.61805,131.354567
597,23.88,157.482639,131.393951
598,23.92,157.269795,131.417898
599,23.96,157.114613,131.438816
600,24,157.11459,131.439046
601,24.04,157.114568,131.439276
602,24.08,157.058897,131.424635
603,24.12,157.053758,131.489701
604,24.16,157.058172,131.424613
605,24.2,157.099479,131.509318
606,24.24,157.112374,131.468593
607,24.28,157.084746,131.366753
608,24.32,157.111621,131.466561
609,24.36,157.006962,131.161834
610,24.4,156.758595,130.722375
611,24.44,156.597742,130.526832
612,24.48,156.753033,130.715962
613,24.52,156.443422,130.363485
614,24.56,156.225484,130.030377
615,24.6,156.164053,129.912848
616,24.64,156.223021,130.031318
617,24.68,156.090706,129.799263
618,24.72,155.961504,129.714372
619,24.76,155.877231,129.731705
620,24.8,155.959612,129.715241
621,24.84,155.761453,129.782715
622,24.88,155.588379,129.684171
623,24.92,155.550885,129.545453
624,24.96,155.587122,129.684363
625,25,155.509405,129.3281
626,25.04,155.555849,128.977316
627,25.08,155.660361,128.875541
628,25.12,155.554655,128.97863
629,25.16,155.754651,128.808302
630,25.2,155.980145,128.628373
631,25.24,156.094573,128.502278
632,25.28,155.977874,128.629315
633,25.32,156.214115,128.434648
634,25.36,156.437921,128.421936
635,25.4,156.493202,128.452213
636,25.44,156.437249,128.423561
637,25.48,156.517446,128.481041
638,25.52,156.47123,128.526883
639,25.56,156.449315,128.546873
640,25.6,156.470457,128.528195
641,25.64,156.403963,128.581373
642,25.68,156.208126,128.769002
643,25.72,156.016905,128.885204
644,25.76,156.207644,128.768804
645,25.8,155.753498,128.94554
646,25.84,155.23648,129.006896
647,25.88,155.016251,129.079831
648,25.92,155.234843,129.007192
649,25.96,154.795799,129.094618
650,26,154.370832,129.266111
651,26.04,154.222852,129.341828
652,26.08,154.369761,129.266586
653,26.12,154.085645,129.380345
654,26.16,153.99463,129.525303
655,26.2,154.073211,129.625619
656,26.24,153.993171,129.525947
657,26.28,154.260839,129.725793
658,26.32,154.965647,130.026389
659,26.36,155.34461,130.308714
660,26.4,154.954239,130.018143
661,26.44,155.65825,130.468307
662,26.48,156.200377,130.807135
663,26.52,156.412032,130.971867
664,26.56,156.197955,130.806254
665,26.6,156.52291,131.088681
666,26.64,156.684103,131.286197
667,26.68,156.755743,131.355994
668,26.72,156.684846,131.287323
669,26.76,156.823568,131.409773
670,26.8,157.039395,131.619061
671,26.84,157.172478,131.694891
672,26.88,157.038907,131.619825
673,26.92,157.281922,131.792478
674,26.96,157.495543,131.975451
675,27,157.563846,132.055727
676,27.04,157.495164,131.975302
677,27.08,157.622209,132.197114
678,27.12,157.703997,132.446574
679,27.16,157.693695,132.610353
680,27.2,157.703002,132.448121
681,27.24,157.656382,132.751311
682,27.28,157.508475,133.083231
683,27.32,157.417017,133.225369
684,27.36,157.507677,133.081696
685,27.4,157.297762,133.367685
686,27.44,157.179892,133.548489
687,27.48,157.213742,133.665115
688,27.52,157.179129,133.547158
689,27.56,157.366572,133.744294
690,27.6,157.794757,133.977355
691,27.64,157.933048,134.068429
692,27.68,157.793995,133.975942
693,27.72,157.96264,134.091635
694,27.76,157.738906,134.002008
695,27.8,157.547227,133.980912
696,27.84,157.739185,134.000551
697,27.88,157.327504,133.994435
698,27.92,157.04689,133.975472
699,27.96,156.912302,134.036342
700,28,156.912347,134.036369
701,28.04,156.912393,134.036396
702,28.08,156.958297,134.018948
703,28.12,157.009288,134.061345
704,28.16,156.95841,134.017041
705,28.2,157.054195,134.056684
706,28.24,157.048736,133.979755
707,28.28,156.989044,133.913906
708,28.32,157.04871,133.976731
709,28.36,156.940732,133.827905
710,28.4,156.808678,133.661257
711,28.44,156.841856,133.632604
712,28.48,156.80818,133.660621
713,28.52,156.877581,133.553963
714,28.56,156.985109,133.571826
715,28.6,157.034191,133.612042
716,28.64,156.985028,133.57038
717,28.68,157.038201,133.647245
718,28.72,157.112759,133.70484
719,28.76,157.157154,133.71137
720,28.8,157.113216,133.702201
721,28.84,157.236495,133.734536
722,28.88,157.350939,133.810622
723,28.92,157.359367,133.829983
724,28.96,157.350792,133.807783
725,29,157.392728,133.825965
726,29.04,157.585479,133.922021
727,29.08,157.862673,134.169784
728,29.12,157.585666,133.92311
729,29.16,158.00606,134.330081
730,29.2,158.030598,134.432092
731,29.24,157.955018,134.469357
732,29.28,158.030226,134.430099
733,29.32,157.901402,134.44346
734,29.36,157.822331,134.36789
735,29.4,157.803743,134.383389
736,29.44,157.822684,134.365348
737,29.48,157.750432,134.343409
738,29.52,157.755371,134.261615
739,29.56,157.769457,134.211077
740,29.6,157.754775,134.260259
741,29.64,157.81776,134.132968
742,29.68,157.915684,133.995986
743,29.72,157.947923,133.875034
744,29.76,157.915086,133.993571
745,29.8,158.015771,133.803229
746,29.84,158.107689,133.574492
747,29.88,158.129842,133.492236
748,29.92,158.10693,133.572006
749,29.96,158.175175,133.388593
750,30,158.183308,133.315601
751,30.04,158.165534,133.32473
752,30.08,158.182401,133.315724
753,30.12,158.145285,133.354662
754,30.16,158.027797,133.378186
755,30.2,157.971319,133.384857
756,30.24,158.02828,133.37728
757,30.28,157.936143,133.435377
758,30.32,157.82168,133.619205
759,30.36,157.814009,133.656393
760,30.4,157.821127,133.618966
761,30.44,157.829592,133.646395
762,30.48,157.92469,133.884559
763,30.52,157.988838,134.076262
764,30.56,157.924399,133.886215
765,30.6,158.110437,134.099844
766,30.64,158.34728,133.954329
767,30.68,158.362811,133.935671
768,30.72,158.346314,133.953454
769,30.76,158.393775,133.901403
770,30.8,158.375471,133.713532
771,30.84,158.328298,133.691726
772,30.88,158.375474,133.711767
773,30.92,158.326874,133.633434
774,30.96,158.425551,133.627679
775,31,158.481511,133.645138
776,31.04,158.425568,133.626531
777,31.08,158.495069,133.745202
778,31.12,158.34928,133.798798
779,31.16,158.162259,133.788798
780,31.2,158.349226,133.796425
781,31.24,157.894059,133.707845
782,31.28,157.060944,133.281103
783,31.32,156.535077,132.90431
784,31.36,157.049489,133.276367
785,31.4,156.01393,132.547124
786,31.44,154.881885,131.885852
787,31.48,154.278191,131.57838
788,31.52,154.87817,131.882094
789,31.56,153.719138,131.313767
790,31.6,152.66442,130.780609
791,31.64,152.225921,130.5503
792,31.68,152.661751,130.779061
793,31.72,151.769921,130.312384
794,31.76,151.134312,129.942511
795,31.8,150.936636,129.751138
796,31.84,151.133753,129.94209
797,31.88,150.77327,129.573975
798,31.92,150.698392,129.241248
799,31.96,150.876884,128.8737
800,32,150.876868,128.873797
801,32.04,150.876853,128.873895
802,32.08,151.351164,128.456888
803,32.12,151.623712,128.301152
804,32.16,151.351505,128.456913
805,32.2,151.92537,128.257427
806,32.24,152.354083,128.153328
807,32.28,152.487273,128.088017
808,32.32,152.353788,128.15183
809,32.36,152.629621,127.991505
810,32.4,152.744715,127.894274
811,32.44,152.723859,127.905633
812,32.48,152.743694,127.894844
813,32.52,152.677668,127.869398
814,32.56,152.569284,127.735407
815,32.6,152.530054,127.651319
816,32.64,152.568494,127.73465
817,32.68,152.505597,127.585028
818,32.72,152.667711,127.447951
819,32.76,152.834747,127.407707
820,32.8,152.666964,127.449647
821,32.84,153.047178,127.324952
822,32.88,153.457636,127.250436
823,32.92,153.612177,127.211984
824,32.96,153.456492,127.252094
825,33,153.755437,127.145238
826,33.04,153.943188,127.04519
827,33.08,154.0062,127.024519
828,33.12,153.943062,127.044917
829,33.16,154.093119,126.985753
830,33.2,154.249768,126.965151
831,33.24,154.32696,126.941316
832,33.28,154.249311,126.964913
833,33.32,154.388183,126.916636
834,33.36,154.553373,126.862444
835,33.4,154.639435,126.833739
836,33.44,154.553068,126.862007
837,33.48,154.731572,126.803403
838,33.52,154.827398,126.804923
839,33.56,154.821539,126.841977
840,33.6,154.826251,126.80466
841,33.64,154.754778,126.860615
842,33.68,154.491317,127.025802
843,33.72,154.340358,127.128459
844,33.76,154.490784,127.027059
845,33.8,154.146149,127.247118
846,33.84,153.93597,127.529909
847,33.88,153.95941,127.710469
848,33.92,153.935652,127.528801
849,33.96,154.02114,127.916971
850,34,154.035136,128.208668
851,34.04,153.898833,128.303116
852,34.08,154.035167,128.20639
853,34.12,153.659629,128.34584
854,34.16,152.920611,128.359481
855,34.2,152.535941,128.366086
856,34.24,152.918584,128.363174
857,34.28,152.176976,128.392592
858,34.32,151.644378,128.43569
859,34.36,151.505222,128.451992
860,34.4,151.64292,128.434831
861,34.44,151.482553,128.452805
862,34.48,151.712574,128.372466
863,34.52,151.896269,128.3505
864,34.56,151.711608,128.36994
865,34.6,152.116961,128.287857
866,34.64,152.382892,128.10626
867,34.68,152.47122,128.073832
868,34.72,152.38153,128.108127
869,34.76,152.481707,128.012623
870,34.8,152.449317,128.009921
871,34.84,152.379655,128.02549
872,34.88,152.447769,128.011839
873,34.92,152.358684,128.052045
874,34.96,152.299469,128.096158
875,35,152.291274,128.142975
876,35.04,152.298185,128.098382
877,35.08,152.357727,128.107524
